[06-08 13:35:07]SaleGoodsData, count, level, id, num, price, range, curprice 1  1  4597  480  436  97  498  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 8  0  4594  -1  997  221  1107  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 9  0  4596  -1  1027  685  1206  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 10  0  4597  -1  855  190  979  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 11  0  4600  -1  857  571  1330  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 12  0  4554  -1  991  221  1172  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 13  0  4558  -1  828  184  958  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 14  0  4559  -1  910  203  1047  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 15  0  4562  -1  819  183  870  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 16  0  4563  -1  879  195  963  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 17  0  4566  -1  831  185  937  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 18  0  4569  -1  1126  251  1160  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 19  0  4572  -1  924  205  960  
[06-12 06:42:48]SaleGoodsData, count, level, id, num, price, range, curprice 1  2  4558  300  450  100  477  
[06-12 06:42:48]SaleGoodsData, count, level, id, num, price, range, curprice 2  2  4559  240  495  110  545  
[06-12 06:42:48]SaleGoodsData, count, level, id, num, price, range, curprice 3  3  4560  60  571  127  641  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 1  0  4576  -1  898  199  995  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 2  0  4577  -1  930  207  1000  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 3  0  4585  -1  936  208  989  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 4  0  4587  -1  938  625  1313  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 5  0  4589  -1  548  121  598  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 6  0  4591  -1  844  187  870  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 7  0  4593  -1  972  216  1007  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 8  0  4595  -1  900  600  1192  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 9  0  4597  -1  881  195  978  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 10  0  4599  -1  945  210  1125  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 11  0  4600  -1  866  577  1391  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 12  0  4554  -1  1020  227  1088  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 13  0  4555  -1  793  177  969  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 14  0  4556  -1  860  191  1016  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 15  0  4557  -1  960  213  1157  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 16  0  4561  -1  808  179  880  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 17  0  4566  -1  876  195  1006  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 18  0  4569  -1  1089  243  1141  
[06-12 06:42:48]BuyGoodsData, count, level, id, num, price, range, curprice 19  0  4572  -1  924  205  928  
[06-12 07:08:45]SaleGoodsData, count, level, id, num, price, range, curprice 1  1  4597  480  436  97  498  
[06-12 07:08:45]SaleGoodsData, count, level, id, num, price, range, curprice 2  2  4598  300  472  105  478  
[06-12 07:08:45]SaleGoodsData, count, level, id, num, price, range, curprice 3  2  4599  240  508  113  597  
[06-12 07:08:45]SaleGoodsData, count, level, id, num, price, range, curprice 4  3  4600  60  571  127  588  
[06-12 07:08:45]SaleGoodsData, count, level, id, num, price, range, curprice 5  3  4601  40  643  143  681  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 1  0  4573  -1  554  123  603  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 2  0  4574  -1  711  158  748  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 3  0  4576  -1  872  193  1016  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 4  0  4581  -1  548  121  566  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 5  0  4583  -1  740  165  843  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 6  0  4587  -1  900  600  996  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 7  0  4591  -1  880  195  991  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 8  0  4593  -1  1029  229  1070  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 9  0  4595  -1  976  651  1166  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 10  0  4553  -1  826  183  936  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 11  0  4555  -1  793  177  960  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 12  0  4556  -1  860  191  1044  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 13  0  4557  -1  960  213  1015  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 14  0  4559  -1  920  205  1008  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 15  0  4560  -1  1039  231  1181  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 16  0  4563  -1  909  202  966  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 17  0  4566  -1  831  185  848  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 18  0  4569  -1  1089  243  1310  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 19  0  4572  -1  924  205  1049  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 20  0  4547  -1  100  0  100  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 21  0  4549  -1  450  0  450  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 22  0  4550  -1  1000  0  1000  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 23  0  4548  -1  300  0  300  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 24  0  4551  -1  20  0  20  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 25  0  3913  -1  1248  832  1961  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 26  0  3912  -1  1395  930  1649  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 27  0  3914  -1  1614  1077  2062  
[06-12 07:08:45]SaleGoodsData, count, level, id, num, price, range, curprice 1  0  4552  800  315  70  327  
[06-12 07:08:45]SaleGoodsData, count, level, id, num, price, range, curprice 2  1  4553  700  405  90  412  
[06-12 07:08:45]SaleGoodsData, count, level, id, num, price, range, curprice 3  1  4554  480  477  106  505  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 1  0  4574  -1  697  155  744  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 2  0  4578  -1  960  213  1137  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 3  0  4580  -1  972  648  1031  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 4  0  4582  -1  664  147  710  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 5  0  4584  -1  818  181  988  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 6  0  4586  -1  895  199  1056  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 7  0  4588  -1  969  646  1293  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 8  0  4590  -1  725  161  831  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 9  0  4592  -1  1017  226  1034  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 10  0  4594  -1  1071  238  1233  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 11  0  4598  -1  888  197  951  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 12  0  4599  -1  955  213  1085  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 13  0  4601  -1  991  661  1204  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 14  0  4557  -1  981  218  983  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 15  0  4560  -1  1124  249  1253  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 16  0  4563  -1  976  217  1190  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 17  0  4566  -1  763  169  927  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 18  0  4569  -1  981  218  1036  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 19  0  4572  -1  950  211  1092  
[06-12 07:08:45]SaleGoodsData, count, level, id, num, price, range, curprice 1  1  4555  480  405  90  422  
[06-12 07:08:45]SaleGoodsData, count, level, id, num, price, range, curprice 2  2  4556  300  468  104  517  
[06-12 07:08:45]SaleGoodsData, count, level, id, num, price, range, curprice 3  2  4557  240  522  116  537  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 1  0  4573  -1  554  123  555  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 2  0  4574  -1  711  158  739  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 3  0  4575  -1  780  173  866  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 4  0  4585  -1  936  208  990  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 5  0  4586  -1  970  215  1140  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 6  0  4590  -1  699  155  738  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 7  0  4592  -1  963  214  1005  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 8  0  4594  -1  997  221  1107  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 9  0  4596  -1  1027  685  1206  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 10  0  4597  -1  855  190  979  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 11  0  4600  -1  857  571  1330  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 12  0  4554  -1  991  221  1172  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 13  0  4558  -1  828  184  958  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 14  0  4559  -1  910  203  1047  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 15  0  4562  -1  819  183  870  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 16  0  4563  -1  879  195  963  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 17  0  4566  -1  831  185  937  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 18  0  4569  -1  1126  251  1160  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 19  0  4572  -1  924  205  960  
[06-12 07:08:45]SaleGoodsData, count, level, id, num, price, range, curprice 1  2  4558  300  450  100  477  
[06-12 07:08:45]SaleGoodsData, count, level, id, num, price, range, curprice 2  2  4559  240  495  110  545  
[06-12 07:08:45]SaleGoodsData, count, level, id, num, price, range, curprice 3  3  4560  60  571  127  641  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 1  0  4576  -1  898  199  995  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 2  0  4577  -1  930  207  1000  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 3  0  4585  -1  936  208  989  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 4  0  4587  -1  938  625  1313  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 5  0  4589  -1  548  121  598  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 6  0  4591  -1  844  187  870  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 7  0  4593  -1  972  216  1007  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 8  0  4595  -1  900  600  1192  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 9  0  4597  -1  881  195  978  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 10  0  4599  -1  945  210  1125  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 11  0  4600  -1  866  577  1391  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 12  0  4554  -1  1020  227  1088  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 13  0  4555  -1  793  177  969  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 14  0  4556  -1  860  191  1016  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 15  0  4557  -1  960  213  1157  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 16  0  4561  -1  808  179  880  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 17  0  4566  -1  876  195  1006  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 18  0  4569  -1  1089  243  1141  
[06-12 07:08:45]BuyGoodsData, count, level, id, num, price, range, curprice 19  0  4572  -1  924  205  928  
[06-12 07:11:33]SaleGoodsData, count, level, id, num, price, range, curprice 1  1  4597  480  436  97  498  
[06-12 07:11:33]SaleGoodsData, count, level, id, num, price, range, curprice 2  2  4598  300  472  105  478  
[06-12 07:11:33]SaleGoodsData, count, level, id, num, price, range, curprice 3  2  4599  240  508  113  597  
[06-12 07:11:33]SaleGoodsData, count, level, id, num, price, range, curprice 4  3  4600  60  571  127  588  
[06-12 07:11:33]SaleGoodsData, count, level, id, num, price, range, curprice 5  3  4601  40  643  143  681  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 1  0  4573  -1  554  123  603  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 2  0  4574  -1  711  158  748  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 3  0  4576  -1  872  193  1016  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 4  0  4581  -1  548  121  566  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 5  0  4583  -1  740  165  843  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 6  0  4587  -1  900  600  996  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 7  0  4591  -1  880  195  991  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 8  0  4593  -1  1029  229  1070  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 9  0  4595  -1  976  651  1166  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 10  0  4553  -1  826  183  936  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 11  0  4555  -1  793  177  960  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 12  0  4556  -1  860  191  1044  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 13  0  4557  -1  960  213  1015  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 14  0  4559  -1  920  205  1008  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 15  0  4560  -1  1039  231  1181  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 16  0  4563  -1  909  202  966  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 17  0  4566  -1  831  185  848  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 18  0  4569  -1  1089  243  1310  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 19  0  4572  -1  924  205  1049  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 20  0  4547  -1  100  0  100  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 21  0  4549  -1  450  0  450  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 22  0  4550  -1  1000  0  1000  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 23  0  4548  -1  300  0  300  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 24  0  4551  -1  20  0  20  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 25  0  3913  -1  1248  832  1961  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 26  0  3912  -1  1395  930  1649  
[06-12 07:11:33]BuyGoodsData, count, level, id, num, price, range, curprice 27  0  3914  -1  1614  1077  2062  
[06-12 07:11:34]SaleGoodsData, count, level, id, num, price, range, curprice 1  0  4552  800  315  70  327  
[06-12 07:11:34]SaleGoodsData, count, level, id, num, price, range, curprice 2  1  4553  700  405  90  412  
[06-12 07:11:34]SaleGoodsData, count, level, id, num, price, range, curprice 3  1  4554  480  477  106  505  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 1  0  4574  -1  697  155  744  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 2  0  4578  -1  960  213  1137  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 3  0  4580  -1  972  648  1031  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 4  0  4582  -1  664  147  710  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 5  0  4584  -1  818  181  988  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 6  0  4586  -1  895  199  1056  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 7  0  4588  -1  969  646  1293  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 8  0  4590  -1  725  161  831  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 9  0  4592  -1  1017  226  1034  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 10  0  4594  -1  1071  238  1233  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 11  0  4598  -1  888  197  951  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 12  0  4599  -1  955  213  1085  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 13  0  4601  -1  991  661  1204  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 14  0  4557  -1  981  218  983  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 15  0  4560  -1  1124  249  1253  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 16  0  4563  -1  976  217  1190  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 17  0  4566  -1  763  169  927  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 18  0  4569  -1  981  218  1036  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 19  0  4572  -1  950  211  1092  
[06-12 07:11:34]SaleGoodsData, count, level, id, num, price, range, curprice 1  1  4555  480  405  90  422  
[06-12 07:11:34]SaleGoodsData, count, level, id, num, price, range, curprice 2  2  4556  300  468  104  517  
[06-12 07:11:34]SaleGoodsData, count, level, id, num, price, range, curprice 3  2  4557  240  522  116  537  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 1  0  4573  -1  554  123  555  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 2  0  4574  -1  711  158  739  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 3  0  4575  -1  780  173  866  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 4  0  4585  -1  936  208  990  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 5  0  4586  -1  970  215  1140  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 6  0  4590  -1  699  155  738  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 7  0  4592  -1  963  214  1005  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 8  0  4594  -1  997  221  1107  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 9  0  4596  -1  1027  685  1206  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 10  0  4597  -1  855  190  979  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 11  0  4600  -1  857  571  1330  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 12  0  4554  -1  991  221  1172  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 13  0  4558  -1  828  184  958  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 14  0  4559  -1  910  203  1047  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 15  0  4562  -1  819  183  870  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 16  0  4563  -1  879  195  963  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 17  0  4566  -1  831  185  937  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 18  0  4569  -1  1126  251  1160  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 19  0  4572  -1  924  205  960  
[06-12 07:11:34]SaleGoodsData, count, level, id, num, price, range, curprice 1  2  4558  300  450  100  477  
[06-12 07:11:34]SaleGoodsData, count, level, id, num, price, range, curprice 2  2  4559  240  495  110  545  
[06-12 07:11:34]SaleGoodsData, count, level, id, num, price, range, curprice 3  3  4560  60  571  127  641  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 1  0  4576  -1  898  199  995  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 2  0  4577  -1  930  207  1000  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 3  0  4585  -1  936  208  989  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 4  0  4587  -1  938  625  1313  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 5  0  4589  -1  548  121  598  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 6  0  4591  -1  844  187  870  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 7  0  4593  -1  972  216  1007  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 8  0  4595  -1  900  600  1192  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 9  0  4597  -1  881  195  978  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 10  0  4599  -1  945  210  1125  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 11  0  4600  -1  866  577  1391  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 12  0  4554  -1  1020  227  1088  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 13  0  4555  -1  793  177  969  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 14  0  4556  -1  860  191  1016  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 15  0  4557  -1  960  213  1157  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 16  0  4561  -1  808  179  880  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 17  0  4566  -1  876  195  1006  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 18  0  4569  -1  1089  243  1141  
[06-12 07:11:34]BuyGoodsData, count, level, id, num, price, range, curprice 19  0  4572  -1  924  205  928  
[06-12 07:12:00]SaleGoodsData, count, level, id, num, price, range, curprice 1  1  4597  480  436  97  498  
[06-12 07:12:00]SaleGoodsData, count, level, id, num, price, range, curprice 2  2  4598  300  472  105  478  
[06-12 07:12:00]SaleGoodsData, count, level, id, num, price, range, curprice 3  2  4599  240  508  113  597  
[06-12 07:12:00]SaleGoodsData, count, level, id, num, price, range, curprice 4  3  4600  60  571  127  588  
[06-12 07:12:00]SaleGoodsData, count, level, id, num, price, range, curprice 5  3  4601  40  643  143  681  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 1  0  4573  -1  554  123  603  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 2  0  4574  -1  711  158  748  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 3  0  4576  -1  872  193  1016  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 4  0  4581  -1  548  121  566  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 5  0  4583  -1  740  165  843  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 6  0  4587  -1  900  600  996  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 7  0  4591  -1  880  195  991  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 8  0  4593  -1  1029  229  1070  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 9  0  4595  -1  976  651  1166  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 10  0  4553  -1  826  183  936  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 11  0  4555  -1  793  177  960  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 12  0  4556  -1  860  191  1044  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 13  0  4557  -1  960  213  1015  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 14  0  4559  -1  920  205  1008  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 15  0  4560  -1  1039  231  1181  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 16  0  4563  -1  909  202  966  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 17  0  4566  -1  831  185  848  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 18  0  4569  -1  1089  243  1310  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 19  0  4572  -1  924  205  1049  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 20  0  4547  -1  100  0  100  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 21  0  4549  -1  450  0  450  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 22  0  4550  -1  1000  0  1000  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 23  0  4548  -1  300  0  300  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 24  0  4551  -1  20  0  20  
[06-12 07:12:00]BuyGoodsData, count, level, id, num, price, range, curprice 25  0  3913  -1  1248  832  1961  
